0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 380 , 752 , 755 , 755 , 755 , 755 , 535 , 478 , 532 , 532 , 532 , 532 , 372 , 129 , 100 , 102 , 117 , 117 , 131 , 78 , 67 , 78 , 81 , 90 , 93 , 90 , 95 , 98 , 99 , 106 , 112 , 106 , 101 , 101 , 107 , 112 , 115 , 124 , 127 , 125 , 136 , 135 , 129 , 133 , 136 , 135 , 134 , 136 , 133 , 125 , 120 , 119 , 116 , 114 , 116 , 113 , 122 , 125 , 123 , 121 , 120 , 124 , 119 , 116 , 108 , 111 , 105 , 94 , 81 , 65 , 50 , 39 , 29 , 21 , 17 , 10 , 8 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 380 , 372 , 3 , 0 , 0 , 0 , 0 , 132 , 69 , -45 , -75 , -90 , -98 , -6 , 105 , 100 , 98 , 83 , 83 , 69 , 122 , 133 , 122 , 119 , 110 , 107 , 110 , 105 , 102 , 101 , 94 , 88 , 94 , 99 , 99 , 93 , 88 , 85 , 76 , 73 , 75 , 64 , 65 , 71 , 67 , 64 , 65 , 66 , 64 , 67 , 75 , 80 , 81 , 84 , 86 , 84 , 87 , 78 , 75 , 77 , 79 , 80 , 76 , 81 , 84 , 92 , 89 , 95 , 106 , 119 , 135 , 150 , 161 , 171 , 179 , 183 , 190 , 192 , 198 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 475 , 941 , 944 , 944 , 944 , 944 , 944 , 724 , 535 , 532 , 532 , 532 , 532 , 372 , 129 , 102 , 117 , 117 , 131 , 150 , 95 , 79 , 90 , 90 , 97 , 103 , 104 , 104 , 110 , 111 , 125 , 122 , 117 , 114 , 119 , 125 , 127 , 135 , 139 , 139 , 145 , 154 , 147 , 145 , 146 , 148 , 154 , 145 , 145 , 142 , 135 , 135 , 134 , 131 , 126 , 132 , 130 , 140 , 142 , 134 , 132 , 137 , 133 , 130 , 125 , 121 , 119 , 106 , 94 , 81 , 65 , 50 , 39 , 29 , 21 , 17 , 10 , 8 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 475 , 561 , 192 , 189 , 189 , 189 , 189 , 189 , 57 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 15 , 0 , 14 , 19 , 17 , 12 , 12 , 9 , 7 , 10 , 14 , 9 , 12 , 12 , 19 , 10 , 11 , 13 , 18 , 18 , 15 , 20 , 15 , 12 , 20 , 18 , 12 , 16 , 13 , 12 , 19 , 11 , 9 , 9 , 10 , 15 , 15 , 15 , 12 , 16 , 17 , 18 , 17 , 11 , 11 , 17 , 9 , 11 , 9 , 13 , 8 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 250 , 500 , 750 , 1000 , 1250 , 1320 , 1197 , 1443 , 1693 , 1943 , 2193 , 2443 , 2531 , 2650 , 2711 , 2741 , 2757 , 2765 , 2834 , 2965 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 2999 , 
0 , 0 , 46 , 46 , 46 , 46 , 49 , 242 , 216 , 216 , 463 , 701 , 701 , 606 , 597 , 597 , 460 , 330 , 328 , 282 , 282 , 281 , 185 , 128 , 128 , 64 , 49 , 49 , 55 , 64 , 70 , 74 , 49 , 56 , 64 , 65 , 65 , 72 , 66 , 66 , 68 , 70 , 73 , 72 , 67 , 72 , 68 , 69 , 78 , 77 , 83 , 87 , 82 , 77 , 73 , 70 , 73 , 68 , 68 , 69 , 68 , 74 , 72 , 70 , 71 , 69 , 69 , 69 , 67 , 68 , 74 , 75 , 78 , 75 , 77 , 76 , 73 , 65 , 58 , 53 , 46 , 38 , 32 , 25 , 22 , 17 , 13 , 9 , 4 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
200 , 200 , 154 , 154 , 154 , 154 , 193 , 0 , 13 , 247 , 238 , 1 , 0 , 47 , 28 , 14 , 75 , 102 , 52 , 49 , 24 , 12 , 54 , 72 , 72 , 136 , 151 , 151 , 145 , 136 , 130 , 126 , 151 , 144 , 136 , 135 , 135 , 128 , 134 , 134 , 132 , 130 , 127 , 128 , 133 , 128 , 132 , 131 , 122 , 123 , 117 , 113 , 118 , 123 , 127 , 130 , 127 , 132 , 132 , 131 , 132 , 126 , 128 , 130 , 129 , 131 , 131 , 131 , 133 , 132 , 126 , 125 , 122 , 125 , 123 , 124 , 127 , 135 , 142 , 147 , 154 , 162 , 168 , 175 , 178 , 183 , 187 , 191 , 196 , 196 , 199 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 
0 , 46 , 46 , 46 , 46 , 49 , 242 , 242 , 216 , 463 , 701 , 702 , 701 , 606 , 597 , 597 , 460 , 330 , 328 , 282 , 282 , 281 , 185 , 128 , 130 , 111 , 49 , 55 , 64 , 70 , 76 , 82 , 56 , 66 , 70 , 68 , 74 , 79 , 71 , 72 , 79 , 76 , 79 , 77 , 78 , 77 , 78 , 81 , 86 , 87 , 93 , 91 , 86 , 82 , 77 , 80 , 81 , 72 , 76 , 74 , 79 , 82 , 79 , 73 , 79 , 76 , 74 , 75 , 74 , 77 , 84 , 83 , 89 , 80 , 83 , 81 , 73 , 65 , 58 , 53 , 46 , 38 , 32 , 25 , 22 , 17 , 13 , 9 , 4 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 46 , 0 , 0 , 0 , 3 , 193 , 0 , 0 , 247 , 238 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 47 , 0 , 6 , 9 , 6 , 6 , 8 , 7 , 10 , 6 , 3 , 9 , 7 , 5 , 6 , 11 , 6 , 6 , 5 , 11 , 5 , 10 , 12 , 8 , 10 , 10 , 4 , 4 , 5 , 4 , 10 , 8 , 4 , 8 , 5 , 11 , 8 , 7 , 3 , 8 , 7 , 5 , 6 , 7 , 9 , 10 , 8 , 11 , 5 , 6 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 250 , 500 , 708 , 958 , 1221 , 1237 , 1249 , 1498 , 1748 , 2046 , 2324 , 2588 , 2663 , 2766 , 2818 , 2867 , 2891 , 2904 , 2958 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 2997 , 
