2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 1933 , 1748 , 1747 , 1747 , 1747 , 1747 , 1579 , 1343 , 1319 , 1319 , 1319 , 1319 , 1319 , 1257 , 1213 , 1212 , 1201 , 1201 , 1187 , 1171 , 1159 , 1150 , 1134 , 1125 , 1094 , 1067 , 1050 , 1031 , 1019 , 1002 , 977 , 958 , 937 , 922 , 905 , 883 , 858 , 838 , 813 , 795 , 769 , 739 , 720 , 691 , 667 , 638 , 614 , 585 , 558 , 538 , 513 , 483 , 453 , 439 , 413 , 387 , 365 , 342 , 324 , 299 , 272 , 249 , 228 , 203 , 165 , 138 , 122 , 105 , 85 , 67 , 58 , 43 , 33 , 23 , 17 , 17 , 13 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 
2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2114 , 1917 , 1736 , 1736 , 1736 , 1736 , 1736 , 1562 , 1325 , 1297 , 1297 , 1297 , 1297 , 1297 , 1230 , 1191 , 1191 , 1188 , 1188 , 1178 , 1169 , 1156 , 1147 , 1130 , 1117 , 1094 , 1074 , 1067 , 1044 , 1018 , 1001 , 974 , 951 , 936 , 917 , 899 , 869 , 849 , 821 , 805 , 787 , 758 , 739 , 710 , 696 , 672 , 654 , 623 , 589 , 564 , 542 , 513 , 487 , 462 , 437 , 406 , 383 , 358 , 340 , 322 , 292 , 266 , 236 , 212 , 186 , 156 , 136 , 115 , 96 , 84 , 69 , 56 , 43 , 30 , 20 , 16 , 15 , 9 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 
2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 1934 , 1738 , 1737 , 1737 , 1737 , 1737 , 1548 , 1325 , 1289 , 1289 , 1289 , 1289 , 1289 , 1227 , 1177 , 1176 , 1169 , 1169 , 1156 , 1146 , 1139 , 1120 , 1105 , 1097 , 1077 , 1054 , 1035 , 1020 , 998 , 980 , 957 , 935 , 917 , 904 , 876 , 858 , 836 , 805 , 779 , 748 , 731 , 708 , 689 , 672 , 646 , 619 , 591 , 574 , 545 , 527 , 504 , 488 , 459 , 427 , 403 , 374 , 347 , 322 , 305 , 273 , 255 , 234 , 212 , 184 , 164 , 143 , 109 , 95 , 79 , 59 , 48 , 34 , 24 , 20 , 17 , 16 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 1933 , 1748 , 1747 , 1747 , 1747 , 1747 , 1579 , 1343 , 1319 , 1319 , 1319 , 1319 , 1319 , 1257 , 1213 , 1212 , 1201 , 1201 , 1187 , 1171 , 1159 , 1150 , 1134 , 1125 , 1094 , 1067 , 1050 , 1031 , 1019 , 1002 , 977 , 958 , 937 , 922 , 905 , 883 , 858 , 838 , 813 , 795 , 769 , 739 , 720 , 691 , 667 , 638 , 614 , 585 , 558 , 538 , 513 , 483 , 453 , 439 , 413 , 387 , 365 , 342 , 324 , 299 , 272 , 249 , 228 , 203 , 165 , 138 , 122 , 105 , 85 , 67 , 58 , 43 , 33 , 23 , 17 , 17 , 13 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 
2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 1933 , 1748 , 1747 , 1747 , 1747 , 1747 , 1579 , 1343 , 1319 , 1319 , 1319 , 1319 , 1319 , 1257 , 1213 , 1212 , 1201 , 1201 , 1187 , 1171 , 1159 , 1150 , 1134 , 1125 , 1094 , 1067 , 1050 , 1031 , 1019 , 1002 , 977 , 958 , 937 , 922 , 905 , 883 , 858 , 838 , 813 , 795 , 769 , 739 , 720 , 691 , 667 , 638 , 614 , 585 , 558 , 538 , 513 , 483 , 453 , 439 , 413 , 387 , 365 , 342 , 324 , 299 , 272 , 249 , 228 , 203 , 165 , 138 , 122 , 105 , 85 , 67 , 58 , 43 , 33 , 23 , 17 , 17 , 13 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 
2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 1933 , 1748 , 1747 , 1747 , 1747 , 1747 , 1579 , 1343 , 1319 , 1319 , 1319 , 1319 , 1319 , 1257 , 1213 , 1212 , 1201 , 1201 , 1187 , 1171 , 1159 , 1150 , 1134 , 1125 , 1094 , 1067 , 1050 , 1031 , 1019 , 1002 , 977 , 958 , 937 , 922 , 905 , 883 , 858 , 838 , 813 , 795 , 769 , 739 , 720 , 691 , 667 , 638 , 614 , 585 , 558 , 538 , 513 , 483 , 453 , 439 , 413 , 387 , 365 , 342 , 324 , 299 , 272 , 249 , 228 , 203 , 165 , 138 , 122 , 105 , 85 , 67 , 58 , 43 , 33 , 23 , 17 , 17 , 13 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 
2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 2125 , 1933 , 1748 , 1747 , 1747 , 1747 , 1747 , 1579 , 1343 , 1319 , 1319 , 1319 , 1319 , 1319 , 1257 , 1213 , 1212 , 1201 , 1201 , 1187 , 1171 , 1159 , 1150 , 1134 , 1125 , 1094 , 1067 , 1050 , 1031 , 1019 , 1002 , 977 , 958 , 937 , 922 , 905 , 883 , 858 , 838 , 813 , 795 , 769 , 739 , 720 , 691 , 667 , 638 , 614 , 585 , 558 , 538 , 513 , 483 , 453 , 439 , 413 , 387 , 365 , 342 , 324 , 299 , 272 , 249 , 228 , 203 , 165 , 138 , 122 , 105 , 85 , 67 , 58 , 43 , 33 , 23 , 17 , 17 , 13 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 
2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2115 , 2114 , 1917 , 1736 , 1736 , 1736 , 1736 , 1736 , 1562 , 1325 , 1297 , 1297 , 1297 , 1297 , 1297 , 1230 , 1191 , 1191 , 1188 , 1188 , 1178 , 1169 , 1156 , 1147 , 1130 , 1117 , 1094 , 1074 , 1067 , 1044 , 1018 , 1001 , 974 , 951 , 936 , 917 , 899 , 869 , 849 , 821 , 805 , 787 , 758 , 739 , 710 , 696 , 672 , 654 , 623 , 589 , 564 , 542 , 513 , 487 , 462 , 437 , 406 , 383 , 358 , 340 , 322 , 292 , 266 , 236 , 212 , 186 , 156 , 136 , 115 , 96 , 84 , 69 , 56 , 43 , 30 , 20 , 16 , 15 , 9 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 
2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 2101 , 1934 , 1738 , 1737 , 1737 , 1737 , 1737 , 1548 , 1325 , 1289 , 1289 , 1289 , 1289 , 1289 , 1227 , 1177 , 1176 , 1169 , 1169 , 1156 , 1146 , 1139 , 1120 , 1105 , 1097 , 1077 , 1054 , 1035 , 1020 , 998 , 980 , 957 , 935 , 917 , 904 , 876 , 858 , 836 , 805 , 779 , 748 , 731 , 708 , 689 , 672 , 646 , 619 , 591 , 574 , 545 , 527 , 504 , 488 , 459 , 427 , 403 , 374 , 347 , 322 , 305 , 273 , 255 , 234 , 212 , 184 , 164 , 143 , 109 , 95 , 79 , 59 , 48 , 34 , 24 , 20 , 17 , 16 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
2170 , 2170 , 2170 , 2170 , 2170 , 2170 , 2170 , 2170 , 2170 , 2170 , 2170 , 2170 , 2170 , 2170 , 1951 , 1766 , 1764 , 1764 , 1764 , 1764 , 1590 , 1375 , 1352 , 1352 , 1352 , 1352 , 1352 , 1273 , 1241 , 1240 , 1226 , 1225 , 1213 , 1198 , 1189 , 1174 , 1160 , 1149 , 1127 , 1111 , 1083 , 1069 , 1052 , 1024 , 1010 , 995 , 970 , 953 , 935 , 924 , 897 , 869 , 842 , 817 , 787 , 767 , 755 , 731 , 704 , 671 , 649 , 624 , 595 , 575 , 549 , 528 , 510 , 482 , 459 , 433 , 404 , 376 , 341 , 315 , 288 , 263 , 245 , 217 , 192 , 169 , 146 , 122 , 105 , 82 , 63 , 43 , 28 , 21 , 18 , 18 , 13 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
